"0","Ball stop enough decade","349.55","false"
"675","Both market","282.75","false"
"676","Surface brother they","87.85","true"
"677","Receive about body before politics","292.71","false"
"678","Light if act care task","400.26","false"
"679","Pay size economic on","269.03","false"
"680","There certain full east","106.46","false"
"681","View conference bag","27.42","true"
"682","Behavior yet never recognize","51.45","false"
"683","Project enough realize camera","209.41","true"
"684","Not war current the","180.20","true"
"685","Artist individual realize minute","341.01","false"
"686","They serve senior","111.84","false"
"687","Act live voice","16.03","false"
"688","Anyone sure type stop sister","237.36","true"
"689","Positive building sea","353.43","true"
"690","Ever first time wife","391.31","true"
"691","Resource bed agree","155.24","true"
"692","Fall yes nice share","160.07","true"
"693","Man parent","169.52","true"
"694","Success sea","120.62","false"
"695","Mind or picture draw","28.85","false"
"696","Ready teach approach successful sing","394.96","false"
"697","Science property","276.89","false"
"698","Military senior reflect author","43.77","false"
"699","Your evening","12.01","true"
"700","Ten agent","331.80","false"
"701","Particular still why performance","485.99","false"
"702","Weight moment many","209.64","true"
"703","Until ground window","304.22","false"
"704","Visit brother ago","77.46","false"
"705","Responsibility least magazine plan","361.15","false"
"706","Site once","189.39","false"
"707","Argue yeah feeling change","455.98","false"
"708","Daughter talk system wind","293.73","true"
"709","Turn natural","256.71","false"
"710","Century prepare treat laugh indeed","283.71","true"
"711","Human stay sit","362.00","true"
"712","They write media difficult","124.92","false"
"713","Building nature other method","274.33","false"
"714","Foot issue prevent teacher","64.88","false"
"715","Former trial safe usually","74.37","false"
"716","Commercial say customer information","168.92","true"
"717","Also network security red himself","223.98","true"
"718","Stuff behavior agreement close","189.97","false"
"719","Purpose institution action social","45.40","false"
"720","Image to maintain","382.15","true"
"721","Build with both","53.85","true"
"722","Break beautiful cause","44.24","false"
"723","Son prove many company only","136.23","true"
"724","Record recent","288.85","true"
"725","Great little hair money","36.27","false"
"726","Boy report meeting","350.01","true"
"727","Begin how cell","348.37","true"
"728","Budget stage","105.33","false"
"729","Reason six themselves move difference","418.76","true"
"730","Performance out grow","379.82","false"
"731","Guy school yeah","362.43","false"
"732","Sometimes address character help reason","185.60","false"
"733","National black","435.80","false"
"734","Movie part see","387.45","false"
"735","Career early again mother","396.81","true"
"736","Item military even answer up","447.69","false"
"737","Anyone north husband movie","218.15","true"
"738","Than baby","103.94","true"
"739","Mean form water safe certainly","395.37","false"
"740","Deep street give already","259.69","false"
"741","Number under avoid business","134.59","true"
"742","Since never star number nearly","21.15","false"
"743","Might company around","120.29","false"
"744","Meeting government forward last","46.15","false"
"745","There far because","231.16","false"
"746","Within reach couple school among","19.39","false"
"747","Yet lawyer performance still","376.48","true"
"748","Strong over authority one","118.81","false"
"749","Deal chance ever","54.18","false"
"750","Inside which should two help","95.51","false"
"751","Run amount guess safe age","241.41","true"
"752","Deep protect attack article age","305.45","false"
"753","Assume become reduce right","120.12","true"
"754","Story some couple left","97.01","true"
"755","Actually whom clearly","286.45","false"
"756","Gun wear","341.01","false"
"757","Sport food from task","217.47","false"
"758","Reason buy public nice","62.78","false"
"759","Down figure","129.35","true"
"760","Official evidence act so","413.39","true"
"761","Product write","98.33","true"
"762","Only fall sing data","435.72","true"
"763","Stage time late guess stand","212.13","false"
"764","Provide article drop join","487.69","false"
"765","Travel reality teacher administration","375.72","true"
"766","Have drug child","239.60","true"
"767","Why every apply agent fear","70.10","false"
"768","Style foreign dark enter politics","143.55","true"
"769","Compare only coach","418.86","false"
"770","She TV consider future","97.16","false"
"771","Song this eat expert","338.07","false"
"772","Why discuss agreement reflect","243.92","false"
"773","Later general fact which who","149.13","true"
"774","Parent one man main east","325.76","true"
"775","Company again serious then career","339.89","true"
"776","His happy sing paper","253.08","false"
"777","Decision break","383.58","true"
"778","Management author into","487.96","true"
"779","Image yourself hear","310.87","false"
"780","Thought smile","370.31","false"
"781","Sure city far","225.65","true"
"782","Usually important","302.07","true"
"783","Detail road meet wall","36.73","true"
"784","For when generation","68.02","false"
"785","Friend follow career bad fine","158.05","true"
"786","President all north big sign","143.51","false"
"787","Whatever record billion today receive","150.34","true"
"788","Respond make rather from","89.28","false"
"789","Happy small ago","58.08","false"
"790","Speech discussion manage identify man","0.93","false"
"791","Test street official","414.96","false"
"792","Worry remember teacher","400.99","true"
"793","Lot coach attention himself","243.19","false"
"794","Certainly move answer conference","141.88","true"
"795","Actually senior oil bar","292.26","true"
"796","Movie happy world reveal course","422.60","false"
"797","Health training trip thing prove","240.08","false"
"798","Son thus paper level","486.79","true"
"799","Rather almost establish such","475.37","true"
"800","Organization few","476.79","false"
"801","Woman chair wife","288.74","false"
"802","At continue","227.33","true"
"803","Window activity article act have","128.16","false"
"804","Even enter","407.85","false"
"805","Century director yet president","264.38","true"
"806","Especially energy rule","168.28","false"
"807","Personal buy","170.73","true"
"808","Very future animal","465.35","true"
"809","According piece","103.13","true"
"810","Party three","290.60","true"
"811","Black throughout soldier bar do","226.87","true"
"812","Medical level successful young matter","453.74","false"
"813","Little direction party defense very","152.34","true"
"814","Size friend man minute","83.81","true"
"815","Animal quite conference what media","112.90","true"
"816","Off still second","314.18","true"
"817","Candidate six hope","219.67","false"
"818","Art machine career","349.12","false"
"819","Yet own","292.80","false"
"820","Mind table discuss","49.04","true"
"821","In general successful","11.15","true"
"822","General today own","189.32","true"
"823","Song federal","290.82","true"
"824","Phone card film appear","61.82","true"
"825","Care trouble kind fund glass","163.07","false"
"826","Ever hold","223.12","false"
"827","Foreign hit skill quite","110.88","true"
"828","Lay level smile suffer","406.81","false"
"829","Standard sure campaign military stay","280.88","false"
"830","Open describe practice series","156.40","false"
"831","Majority executive common","51.33","true"
"832","Card now","287.18","true"
"833","Sense consider","429.04","true"
"834","Kid amount","384.35","false"
"835","Answer notice high there","40.72","false"
"836","Life system","85.30","false"
"837","Speech public less","427.51","true"
"838","Nothing some current group","190.05","false"
"839","Million article arrive","410.33","true"
"840","Money individual house","55.70","true"
"841","Top second","475.81","false"
"842","Significant seat","410.20","true"
"843","Base remember","119.50","false"
"844","Fall subject together","257.04","false"
"845","Health begin cover","494.64","true"
"846","Building push behind politics","344.85","false"
"847","Buy wind father","256.79","true"
"848","Mouth religious work century","176.75","false"
"849","Health report wife so","96.05","false"
"850","Commercial center technology","114.26","true"
"851","Reduce little","268.82","true"
"852","Present nor into road pretty","99.74","false"
"853","Small account number lawyer story","451.84","false"
"854","Country worry","447.07","false"
"855","Beyond play","428.32","true"
"856","Question half","19.78","false"
"857","Into rich effort","281.89","true"
"858","Claim agent discover sing ten","101.56","true"
"859","House speak often site","36.65","false"
"860","Agency life without","228.01","true"
"861","Attorney television bad","29.13","true"
"862","Amount policy kitchen","130.95","true"
"863","White career he","498.49","true"
"864","Guy newspaper","399.67","false"
"865","Quite really bit","457.80","true"
"866","Feel mission involve","291.62","true"
"867","Himself other sit","348.68","true"
"868","Learn individual mean","149.34","false"
"869","Statement figure record","173.63","false"
"870","Skill whole raise","89.53","false"
"871","Before test","9.28","false"
"872","Within authority conference politics","434.64","true"
"873","Suddenly industry provide","223.90","true"
"874","Skill source","162.75","false"
"875","State live","200.79","false"
"876","Early product record page citizen","308.78","false"
"877","Congress that for much his","301.58","false"
"878","Without attorney","229.83","false"
"879","Safe term three","469.78","false"
"880","Population minute day available","486.79","true"
"881","Require trip difference treat","438.46","false"
"882","Oil identify customer","499.19","true"
"883","Save decade them","119.31","true"
"884","Sport ball continue behavior phone","321.35","true"
"885","Season set consumer","443.77","true"
"886","Green send image","351.62","false"
"887","Throw stand like","224.63","true"
"888","Next not politics","82.79","true"
"889","Everything join oil","241.55","true"
"890","Exactly concern article admit","260.42","true"
"891","Oil political think","441.95","false"
"892","Never increase perform hundred","394.22","true"
"893","Until rock moment","159.31","true"
"894","Manager rest yes adult","272.13","true"
"895","Federal dinner look not","158.65","true"
"896","Action budget","372.85","false"
"897","Today enjoy","215.53","true"
"898","Their month","101.84","true"
"899","Way born happen","270.06","false"
"900","Experience high let","162.93","true"
"901","Require there","469.67","true"
"902","Response eye happy other own","233.23","true"
"903","Page modern Mrs","246.38","true"
"904","Night involve","323.52","true"
"905","Play as new near","270.99","false"
"906","Identify deep again","239.81","false"
"907","Window early side common","81.21","true"
"908","Town than director top","230.74","true"
"909","Gas answer music return interest","498.25","false"
"910","Treatment couple happen particular factor","201.70","true"
"911","First usually worry company","48.51","false"
"912","Speak relate increase","367.96","true"
"913","Magazine fill tell power letter","210.84","false"
"914","Billion agreement more language","418.05","true"
"915","Career still","344.75","true"
"916","Entire example exactly man","436.56","false"
"917","Notice government citizen away","259.60","false"
"918","Assume attention physical until","384.35","true"
"919","Cultural response quality improve power","436.77","false"
"920","Address foot recently art run","47.88","false"
"921","Social guess open take over","42.36","false"
"922","Money time","85.82","true"
"923","Feel benefit for","454.44","true"
"924","Now usually","337.94","false"
"925","Box tonight","271.66","true"
"926","Month most","353.98","true"
"927","Discover same return message","23.02","true"
"928","People suddenly kind chance","450.80","false"
"929","Fight test administration","117.75","true"
"930","Article blue everything level","11.71","false"
"931","Free foreign beat this true","352.35","false"
"932","Inside firm sea","431.48","true"
"933","He culture management student decade","86.42","false"
"934","Financial white dream project floor","6.30","true"
"935","Message action force official onto","473.18","true"
"936","Score by free available","415.29","true"
"937","Science as","427.62","true"
"938","Picture call organization","448.03","false"
"939","Fear speech cut but fish","359.78","true"
"940","Attack simple ready message","390.70","true"
"941","Change far my","323.77","true"
"942","Floor want","486.35","false"
"943","Learn hit bar near","416.14","true"
"944","Most over","57.11","false"
"945","Billion goal participant prevent","106.89","true"
"946","Laugh decision management space","237.47","true"
"947","Woman affect exactly memory","316.48","false"
"948","Who wait fast develop","187.45","false"
"949","Easy commercial fall lead","77.88","true"
"950","Sure since skin","83.43","true"
"951","Until score effort family","15.01","true"
"952","Front play understand another","37.11","false"
"953","Anyone fish task vote","27.94","false"
"954","Recognize try choose","264.70","true"
"955","Record assume kitchen","36.90","false"
"956","Future each two","404.51","false"
"957","Suddenly special lead","190.80","false"
"958","Other door person join lead","205.32","true"
"959","Account finish when positive","78.83","false"
"960","Country kitchen tell while","244.06","false"
"961","President decade along structure feeling","65.91","true"
"962","Lot goal within measure car","426.00","true"
"963","Social time red","300.84","false"
"964","Ask politics assume check prepare","348.04","false"
"965","Investment these meeting through sister","11.19","false"
"966","Will ever successful","341.42","false"
"967","Miss once form","255.22","true"
"968","Among send respond may note","234.56","true"
"969","Month technology","467.39","true"
"970","Indicate itself","442.15","false"
"971","Sit rock cut","150.20","true"
"972","Response can later represent player","363.77","true"
"973","Modern road sit able","138.40","true"
"974","Few three training her","229.11","true"
"975","End reflect rock account throughout","123.91","false"
"976","Property film many","378.28","true"
"977","And decision","100.96","false"
"978","Any real fight capital","359.87","true"
"979","Foreign rock","176.86","true"
"980","National present","350.31","false"
"981","Already act your","44.54","true"
"982","Within upon position dinner","167.05","false"
"983","Must degree","251.42","true"
"984","Deep must hair","448.86","false"
"985","Have result","283.97","false"
"986","Sense relationship","184.58","true"
"987","International run","7.88","false"
"988","Local work professional economy","292.72","true"
"989","Head attention create","260.39","true"
"990","Sound sure","167.20","true"
"991","Other physical character learn","425.76","false"
"992","Republican industry toward seek","202.25","true"
"993","Some perhaps","416.87","true"
"994","Star war dog focus","370.21","true"
"995","From adult nearly improve","284.03","true"
"996","Model stop too Democrat artist","414.48","false"
"997","What usually want","254.73","true"
"998","But money why","235.98","false"
"999","Price reveal","178.48","false"
"1000","Letter total early threat","272.94","false"
"1001","Commercial building plant apply","494.64","true"
"1002","Mother break system reality compare","34.85","false"
"1003","Woman board so","464.87","true"
"1004","Loss participant four","304.89","false"
"1005","Or gas recognize","386.06","false"
"1006","Little expect responsibility when difference","434.90","true"
"1007","Someone trial","175.06","false"
"1008","Second huge north recent fight","383.60","true"
"1009","Foot list visit now","56.99","true"
"1010","Discover entire pattern every","197.21","true"
"1011","State list author crime","497.36","false"
"1012","Old stand laugh war","172.98","false"
"1013","Son hard yourself not","331.68","false"
"1014","News rock everyone become","309.45","true"
"1015","Trip system hospital","95.05","false"
"1016","Drop story herself","96.66","true"
"1017","Few PM leader political system","182.24","true"
"1018","Heavy science ahead study","465.89","true"
"1019","Laugh morning how","41.23","true"
"1020","Entire fish capital","348.75","true"
"1021","Process act","403.29","false"
"1022","Environmental weight increase","86.98","false"
"1023","Still education who","301.64","false"
"1024","Town ahead","300.86","false"
"1025","Business language out myself","191.84","true"
"1026","Trip material add","413.24","true"
"1027","Information get shoulder","50.24","true"
"1028","Never high wear window","397.00","false"
"1029","As understand office thing","450.73","true"
"1030","Each ever main drop","407.23","true"
"1031","Like hold reduce boy","212.37","false"
"1032","Country dinner","409.73","false"
"1033","Establish but stop factor","493.34","true"
"1034","Drug pattern heart simply scientist","496.26","false"
"1035","Reason against author","401.46","true"
"1036","Heavy simple assume strategy","173.86","true"
"1037","Idea to","143.80","true"
"1038","Line front","462.47","true"
"1039","Indicate between","320.66","true"
"1040","Thousand suffer know court recent","244.74","false"
"1041","Yourself mouth prove","167.69","false"
"1042","Short view prepare guess","328.67","false"
"1043","Building without road participant","481.64","true"
"1044","World huge end","237.79","false"
"1045","Science defense","250.13","false"
"1046","Face whose surface","30.05","false"
"1047","Miss drug","349.43","false"
"1048","Now approach treatment","179.00","false"
"1049","Tv all weight each agreement","105.14","true"
"1050","Five or","481.11","false"
"1051","Against resource imagine","161.98","false"
"1052","Per heavy something","294.78","false"
"1053","Task look subject nor","412.28","true"
"1054","Begin spring food","278.18","true"
"1055","Civil thousand moment government","352.88","true"
"1056","Skin occur forward carry","129.26","false"
"1057","Court wall instead rich","4.23","false"
"1058","Article decade almost","227.22","true"
"1059","Moment hear nation car treatment","464.34","true"
"1060","Seem fly somebody pretty","383.03","false"
"1061","Group example","82.02","true"
"1062","Enter woman indicate","237.11","false"
"1063","Upon community late should first","423.92","true"
"1064","His while","362.47","false"
"1065","Result month","413.71","false"
"1066","No much find site","176.27","false"
"1067","Majority level","179.64","true"
"1068","Foot marriage often","255.42","true"
"1069","Answer let","198.82","false"
"1070","Big contain","129.12","true"
"1071","Opportunity her","407.70","true"
"1072","Animal must traditional","33.01","true"
"1073","Test peace","316.99","false"
"1074","Decade spring national anyone","90.35","true"
"1075","Seat life","370.73","false"
"1076","Take sound time result","291.97","false"
"1077","Gun rule we law","434.62","true"
"1078","Tough score","350.23","true"
"1079","Back none","109.83","true"
"1080","Adult bill recognize situation","168.51","true"
"1081","Goal just gun agency type","17.05","true"
"1082","Dream billion sometimes section name","243.49","false"
"1083","Deal size sister","259.15","true"
"1084","News instead","143.44","true"
"1085","Meeting do most son there","419.56","false"
"1086","Determine activity remain","4.85","false"
"1087","Produce them less strong","290.86","true"
"1088","Place large","390.46","false"
"1089","See give three","354.78","false"
"1090","Pass young","82.52","false"
"1091","Laugh weight purpose","486.12","true"
"1092","Spring their buy politics","252.61","true"
"1093","Region into","76.23","true"
"1094","Land option within by","301.50","false"
"1095","Thus can particularly morning","95.91","true"
"1096","Worry myself","25.49","false"
"1097","Determine turn exactly","45.71","false"
"1098","Long base start bad","180.71","false"
"1099","Its outside","385.24","true"
"1100","Window recent","124.06","false"
"1101","Pass offer cut ago card","61.47","true"
"1102","That morning reflect at","485.03","true"
"1103","Identify side","270.01","false"
"1104","Expert early million decade trade","114.28","false"
"1105","Family organization nature","3.82","true"
"1106","Result deal people could","452.35","true"
"1107","Everything dinner forget","338.78","false"
"1108","Poor avoid start difficult record","391.19","true"
"1109","No walk Congress include","250.91","false"
"1110","Common same Congress south represent","270.99","false"
"1111","Standard present prevent person","423.24","false"
"1112","Already give thousand hit","374.24","true"
"1113","Science your","486.20","true"
"1114","Reflect majority make safe","353.10","false"
"1115","Field building walk","372.09","true"
"1116","Prepare low situation","402.17","false"
"1117","Former say","248.30","false"
"1118","Member action agent","281.31","true"
"1119","Though simply season","97.77","true"
"1120","Wonder himself say language","399.01","true"
"1121","Support success prevent war","307.72","true"
"1122","Appear finally career option industry","301.83","false"
"1123","Here church thing difference time","78.06","false"
"1124","Begin heart hot least","450.09","false"
"1125","Again body","221.50","false"
"1126","Stop religious","85.55","true"
"1127","Performance ten","23.50","false"
"1128","Answer economy threat do someone","263.05","true"
"1129","Approach age","221.49","false"
"1130","Hotel something for ever","80.37","false"
"1131","Defense natural dark why born","118.96","true"
"1132","Almost still finish hospital figure","229.36","true"
"1133","Wonder court","414.68","true"
"1134","International main minute here here","10.90","true"
"1135","Trouble instead degree","500.19","true"
"1136","Family mean sort dark","206.39","false"
"1137","Mean certain","294.58","true"
"1138","Wide huge mind","308.73","false"
"1139","Phone fly themselves","479.97","true"
"1140","Recently whose area","215.53","false"
"1141","Significant loss development shoulder","166.56","true"
"1142","His standard form other","109.73","true"
"1143","Still history usually set","403.41","true"
"1144","Television them act hotel","46.09","false"
"1145","Professional several","272.16","true"
"1146","Remain wonder law machine","138.79","false"
"1147","Physical become","445.92","true"
"1148","Himself consumer traditional civil","136.64","false"
"1149","Relationship since","445.17","true"
"1150","Art good expect","364.20","true"
"1151","Number Democrat every like","461.48","true"
"1152","Cause rather black","147.60","false"
"1153","Hope themselves different","319.25","true"
"1154","Benefit happen difficult","473.87","true"
"1155","Center baby power team","20.52","false"
"1156","Allow contain","406.13","false"
"1157","Read see food","255.36","false"
"1158","Cover factor really agency arrive","402.91","true"
"1159","Provide above","440.44","true"
"1160","Best over","412.57","true"
"1161","Common its reach","285.96","true"
"1162","Share event speak","420.79","false"
"1163","Stay account whatever skill method","424.99","false"
"1164","Protect treat machine once","451.07","true"
"1165","Instead consumer","204.79","false"
"1166","Most somebody hold","392.81","true"
"1167","Seat last shoulder where exactly","162.82","true"
"1168","Size television time environment","462.44","false"
"1169","Ground staff","159.65","false"
"1170","Look challenge effect","306.15","true"
"1171","Allow it every game","494.11","true"
"1172","Various manage feel law","277.25","true"
"1173","Would around station","389.07","true"
"1174","Result letter possible your western","483.89","false"
"1175","Eat drive every","232.17","false"
"1176","Seat hospital central","228.11","false"
"1177","Meet ball system","291.45","false"
"1178","Money guess move process","470.65","true"
"1179","Newspaper personal really mean","131.93","true"
"1180","Whether rest enough","234.61","false"
"1181","Bar town decide series relate","385.70","true"
"1182","Next program","143.74","false"
"1183","Official anything","76.60","true"
"1184","Four well once future","324.34","false"
"1185","Feel hundred","223.90","true"
"1186","Peace head anything","40.24","true"
"1187","Director toward figure","211.05","false"
"1188","Fire in","305.97","true"
"1189","Answer carry white strategy best","426.65","true"
"1190","Black cell open return","75.67","false"
"1191","Dog out four political","296.62","true"
"1192","Goal strong citizen","217.97","true"
"1193","Former authority stock","160.50","false"
"1194","Various personal these","11.10","true"
"1195","Main but administration weight past","295.47","true"
"1196","Employee campaign subject","390.94","false"
"1197","Ask control serious clear","419.82","false"
"1198","Rich lose evidence","42.98","true"
"1199","Brother black relationship","206.13","true"
"1200","Measure senior finally","440.77","false"
"1201","Four couple down poor","340.72","false"
"1202","Place summer position wear treatment","244.88","true"
"1203","Growth shoulder family identify","492.12","true"
"1204","Free science third new weight","446.62","true"
"1205","Either move","353.36","false"
"1206","To cover","127.06","false"
"1207","Election friend","286.89","true"
"1208","Today compare offer","104.10","true"
"1209","Its stop spend","69.07","false"
"1210","Difficult cost sometimes side network","64.84","true"
"1211","Left deep subject the food","345.26","true"
"1212","No thought evening","394.41","false"
"1213","Quality reflect best week","121.11","true"
"1214","Our organization subject","189.43","true"
"1215","Hundred common","114.58","true"
"1216","Across my on all often","98.64","false"
"1217","Father mention dark","342.89","true"
"1218","Another war short much","91.53","true"
"1219","Executive you ball explain","425.74","true"
"1220","Wrong forget put according why","237.06","false"
"1221","Expert rather","135.16","false"
"1222","Southern involve at","131.70","false"
"1223","Sister of music","276.20","false"
"1224","Not public within","322.01","true"
"1225","Wish give form","317.85","true"
"1226","Development room find yard","309.04","false"
"1227","Country human","498.11","true"
"1228","Smile either adult investment area","308.60","false"
"1229","Wonder camera involve before","345.70","false"
"1230","Peace degree author","456.99","true"
"1231","Hit six know research","422.25","false"
"1232","Race computer future claim and","44.20","true"
"1233","Cup service special small","483.51","false"
"1234","My hundred sea","20.52","false"
"1235","Serious modern seem force condition","255.46","false"
"1236","Structure control","334.20","false"
"1237","Might color record","286.87","false"
"1238","Us student","158.28","true"
"1239","Scene education campaign case","89.91","true"
"1240","Life explain find pick","372.78","false"
"1241","Also near carry","192.30","true"
"1242","Baby short gas live mother","373.49","false"
"1243","Bad learn establish","260.02","true"
"1244","Couple free station","240.26","true"
"1245","Sport culture west","445.32","true"
"1246","Avoid computer","103.49","true"
"1247","Throw body because feeling reason","474.12","true"
"1248","Name service here movie","8.08","true"
"1249","Anyone key majority share","76.15","false"
"1250","Quite plant respond","57.28","true"
"1251","Particular red admit","324.62","false"
"1252","Too accept instead","304.80","false"
"1253","General light just","403.31","false"
"1254","Consumer instead","464.02","false"
"1255","Power focus drug","237.64","false"
"1256","Newspaper finish president page","282.24","false"
"1257","Finish people them","434.25","true"
"1258","Cut off government its","328.62","true"
"1259","Work author","286.91","false"
"1260","Name industry base","410.63","false"
"1261","Call important before also","430.18","false"
"1262","Dream source million course","203.28","false"
"1263","Structure sense city herself","465.85","true"
"1264","This especially sell","457.99","true"
"1265","Wear no event","245.58","false"
"1266","Painting hospital team community to","382.29","false"
"1267","Too answer sea","356.43","false"
"1268","Page college cut","451.34","false"
"1269","Save rather rich evidence","276.47","true"
"1270","Audience group true should price","274.58","true"
"1271","Section on","355.43","true"
"1272","Carry pretty leader add rather","378.27","false"
"1273","Maybe describe bit","368.58","true"
"1274","Reduce than","311.37","false"
"1275","Sign party available nor section","57.24","true"
"1276","Particular more","178.53","true"
"1277","Land this","231.78","false"
"1278","For base if specific","241.73","false"
"1279","Since there yet manage role","401.24","false"
"1280","Store table ball there","352.40","true"
"1281","Last woman morning","299.34","true"
"1282","Beat view kind prepare culture","460.85","true"
"1283","Natural wear share style","99.61","true"
"1284","Mouth test through role","148.22","true"
"1285","Employee contain bad","134.08","false"
"1286","Health dream discuss base we","21.99","false"
"1287","Garden often board reflect","377.85","true"
"1288","Clearly production rich let","466.98","false"
"1289","Sense type involve scene","186.54","true"
"1290","Sometimes all couple","6.16","true"
"1291","Body wall when","282.61","true"
"1292","Pattern phone time","112.91","true"
"1293","Size success return","18.80","true"
"1294","Continue effort out nature","55.95","false"
"1295","Gun visit","343.14","false"
"1296","Less eye stand purpose","431.78","true"
"1297","Medical detail behind major","399.77","false"
"1298","Really huge minute direction","234.48","false"
"1299","Head change herself then approach","91.75","false"
"1300","Instead high along","87.97","false"
"1301","Point get effect consider blue","301.22","true"
"1302","Hard glass know","76.77","false"
"1303","Role section take choose","215.45","false"
"1304","Tv Congress suffer few","96.90","true"
"1305","South which administration","393.02","false"
"1306","Whatever involve building seek space","457.97","true"
"1307","Include hear","445.58","true"
"1308","Expect couple write","462.56","true"
"1309","Task join","228.38","true"
"1310","Expect attack south check yard","50.92","false"
"1311","Sort end","379.03","false"
"1312","See church exactly service plant","93.01","true"
"1313","Goal affect himself","314.33","false"
"1314","Safe reveal after","334.21","false"
"1315","Push painting whole","372.81","false"
"1316","Live sound beat","59.97","false"
"1317","Sense well practice letter","471.50","false"
"1318","Lot message suggest","265.21","true"
"1319","Wife enough physical vote","263.69","true"
"1320","Class sort seat","119.12","true"
"1321","Happen minute beyond your war","406.82","true"
"1322","Shake suddenly should","371.99","false"
"1323","Particularly safe guess hard","42.66","false"
"1324","Boy prove","200.93","false"
"1325","Always huge total everything discover","200.29","true"
"1326","Goal see trouble state when","269.47","true"
"1327","Add social rate base will","33.53","true"
"1328","Book machine indeed only","424.91","false"
"1329","Lawyer notice type Mrs culture","270.31","true"
"1330","Tree trip","51.64","true"
"1331","Rate young since public","441.85","true"
"1332","Event thought she language","368.68","true"
"1333","Field make century game another","451.49","true"
"1334","Visit reduce interview","458.21","true"
"1335","Student money cover scene leave","485.03","true"
"1336","Before machine","6.73","true"
"1337","Business among cultural center","492.20","true"
"1338","Break view far","414.95","false"
"1339","Type cell offer","135.81","false"
"1340","Family admit Republican federal compare","274.45","false"
"1341","Play forget human teach letter","276.14","true"
"1342","Page pattern range","409.72","false"
"1343","No case democratic","314.75","false"
